#!/home/hburchell/.local/bin/rebench Overhead.conf
# Execution Start: 2024-03-15T14:05:40.594092+00:00
# Environment: {"userName": "hburchell", "manualRun": true, "hostName": "localhost.localdomain", "osType": "Linux", "memory": 31261073408, "denoise": {}, "cpu": "AMD Ryzen 5 3600 6-Core Processor", "clockSpeed": 3599999000, "software": [{"name": "kernel", "version": "#1 SMP PREEMPT_DYNAMIC Sun Feb 11 13:49:23 UTC 2024"}, {"name": "kernel-release", "version": "5.14.0-362.18.1.el9_3.0.1.x86_64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": "https://github.com/HumphreyHCB/graal-instrumentation.git", "branchOrTag": "Main", "commitId": "5774e31c870520657d7d87f42586f88175676f82", "commitMsg": "overhead of c call with new flag\n", "authorName": "Humphrey Burchell", "committerName": "Humphrey Burchell", "authorEmail": "humphreyburchell@gmail.com", "committerEmail": "humphreyburchell@gmail.com"}
1	1	434.144000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	2	422.127000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	3	270.467000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	4	139.116000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	5	84.363000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	6	87.650000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	7	79.031000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	8	75.508000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	9	75.946000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	10	77.585000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	11	74.446000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	12	76.531000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	13	78.945000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	14	67.444000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	15	66.123000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	16	71.523000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	17	68.713000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	18	67.006000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	19	64.345000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	20	63.953000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	21	59.219000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	22	59.345000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	23	61.160000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	24	59.648000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	25	61.107000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	26	59.309000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	27	59.571000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	28	66.498000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	29	60.148000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	30	61.265000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	31	59.777000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	32	59.692000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	33	67.145000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	34	59.306000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	35	60.875000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	36	59.363000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	37	60.688000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	38	59.321000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	39	59.118000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	40	59.956000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	41	59.535000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	42	60.906000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	43	59.706000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	44	59.683000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	45	60.668000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	46	59.145000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	47	60.309000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	48	59.238000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	49	59.331000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	50	60.168000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	51	59.286000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	52	60.501000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	53	59.508000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	54	60.398000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	55	59.430000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	56	59.795000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	57	59.896000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	58	59.045000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	59	60.286000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	60	59.648000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	61	59.677000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	62	60.958000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	63	59.669000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	64	60.569000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	65	59.939000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	66	61.143000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	67	60.314000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	68	61.231000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	69	59.896000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	70	60.019000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	71	60.674000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	72	59.751000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	73	60.727000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	74	59.913000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	75	62.644000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	76	60.611000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	77	59.852000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	78	60.356000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	79	59.517000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	80	60.454000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	81	58.230000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	82	58.687000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	83	59.859000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	84	58.910000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	85	60.364000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	86	59.035000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	87	58.866000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	88	59.835000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	89	58.520000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	90	59.388000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	91	58.215000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	92	58.410000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	93	60.299000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	94	58.750000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	95	60.041000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	96	58.725000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	97	64.986000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	98	59.620000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	99	59.548000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	100	60.971000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	101	58.277000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	102	64.216000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	103	58.506000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	104	58.439000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	105	59.474000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	106	58.479000	ms	total	Json	RunInt	NoInstrumentation	100	1			
1	107	59.277000	ms	total	Json	RunInt	NoInstrumentation	100	1			
